2.000000	16.000000	99504400.000000	12.003757	1.639052	28.709674	2447.050324	0.384079	0.122622	0.235159	10969.644243
2.000000	37.000000	101138235.000000	25.651323	1.315779	25.904795	1889.046961	0.289393	0.191189	0.147082	10969.881718
2.000000	35.000000	101398801.000000	49.445508	1.001661	18.820777	2051.618774	0.393477	0.335239	0.159851	10978.870631
2.000000	29.000000	100799536.000000	47.718377	1.029557	19.378051	1586.461269	0.287071	0.295240	0.135992	10979.299739
2.000000	4.000000	97838347.000000	18.206504	1.385926	27.803554	2280.996242	0.370793	0.130719	0.175773	10969.053905
2.000000	7.000000	98599242.000000	6.820321	2.640556	34.455941	1283.876929	0.124928	0.131635	0.439810	10986.088668
2.000000	34.000000	101304528.000000	12.421192	1.635077	30.656540	1396.289436	0.141760	0.302303	0.108437	10970.221732
2.000000	21.000000	99538422.000000	19.400162	1.453123	17.543848	307.535902	0.001193	0.204374	0.193123	10924.025083
2.000000	6.000000	98499788.000000	22.339295	1.525084	23.057013	451.144600	0.087716	0.094200	0.159735	11007.621149
2.000000	11.000000	98538265.000000	0.000000	1.572101	26.540298	1797.941937	0.357506	0.257067	0.014155	10967.194816
2.000000	36.000000	101499386.000000	40.563396	1.323352	22.608631	1143.857618	0.158285	0.279798	0.188883	10995.273385
2.000000	8.000000	98696634.000000	14.904205	1.564599	30.083902	1385.043788	0.143938	0.283749	0.111504	10972.301891
2.000000	23.000000	100197278.000000	18.946052	1.459266	28.636876	1807.031694	0.246976	0.214932	0.151502	10973.823601
2.000000	13.000000	99204432.000000	14.550085	1.642958	24.235865	507.570180	0.017839	0.233853	0.139626	10935.143473
2.000000	33.000000	101198980.000000	17.026999	1.658286	22.450443	421.963117	0.015680	0.215610	0.165835	10936.818943
2.000000	30.000000	100438321.000000	1.989659	1.776700	28.797301	2319.877427	0.434186	0.051573	0.228648	10980.451405
2.000000	38.000000	101704391.000000	14.074876	1.492293	21.949431	304.646279	0.011640	0.157654	0.140805	10932.577236
2.000000	20.000000	99899761.000000	23.272715	1.402896	18.315719	656.916404	0.219146	0.001803	0.114706	11078.507023
2.000000	12.000000	98638391.000000	12.484316	1.444218	23.464872	3838.621541	0.758064	0.039266	0.224326	10967.684548
2.000000	19.000000	99800230.000000	4.228773	1.352938	24.439524	165.995537	0.021376	0.061646	0.085987	10918.807420
2.000000	32.000000	100638411.000000	12.725369	1.755447	25.905064	496.984370	0.050254	0.157136	0.160609	10939.327300
2.000000	26.000000	100038332.000000	0.000141	1.830012	29.097227	484.587368	0.044739	0.153672	0.107140	10903.478476
2.000000	40.000000	101438271.000000	17.926220	1.452119	27.655612	2336.683096	0.348041	0.171000	0.196880	10968.072544
2.000000	15.000000	99398890.000000	37.787442	1.182106	22.976053	1435.332148	0.220109	0.250767	0.140768	10986.017064
2.000000	22.000000	100107035.000000	18.983930	1.148225	17.586971	205.588371	0.002492	0.129283	0.153380	10936.723682
