1.000000	35.000000	76781695.000000	16.642609	1.560164	38.056501	547.177683	0.063886	0.137690	0.063232	14110.951638
1.000000	21.000000	75384220.000000	28.406894	1.363736	35.496423	598.029030	0.097804	0.091574	0.081736	14138.300540
1.000000	24.000000	75685333.000000	26.987069	1.371643	31.340509	339.748466	0.037005	0.147474	0.079220	14103.173334
1.000000	40.000000	77283160.000000	23.947250	1.273042	30.557170	294.294023	0.042618	0.132715	0.041347	14090.037690
1.000000	25.000000	75783051.000000	33.719756	1.272630	27.973722	676.453732	0.159967	0.066493	0.051460	14157.298891
1.000000	29.000000	76183292.000000	24.397740	1.403587	30.498777	304.082855	0.041972	0.123927	0.072972	14106.148908
1.000000	22.000000	75487190.000000	1.129431	1.847473	39.584023	697.128522	0.112313	0.110149	0.070134	14105.474756
1.000000	11.000000	74381278.000000	37.884521	1.144824	28.387451	1625.156250	0.267381	0.279478	0.004618	14226.615227
1.000000	10.000000	74283445.000000	7.992313	1.509182	32.710796	360.630294	0.070954	0.109144	0.022425	14087.399085
1.000000	32.000000	76481689.000000	30.738430	1.229758	32.468756	549.773012	0.087894	0.115007	0.046619	14126.238855
1.000000	1.000000	73387184.000000	15.405031	2.390045	27.274816	214.671856	0.001807	0.018674	0.427348	14216.602294
1.000000	13.000000	74587192.000000	22.985687	1.231323	32.588348	215.312500	0.028179	0.004074	0.135757	14212.031105
1.000000	38.000000	77658739.000000	15.247613	1.353782	33.360884	253.290045	0.046391	0.001023	0.105735	14192.786495
1.000000	3.000000	73581146.000000	13.697372	1.496658	31.664941	182.850342	0.021676	0.040098	0.124472	14189.546960
1.000000	9.000000	74183432.000000	26.581170	1.283564	31.353410	1619.248237	0.348061	0.067237	0.049286	14177.002462
1.000000	16.000000	74887183.000000	46.475890	1.032450	27.000628	789.405416	0.145079	0.103229	0.046608	14159.431871
1.000000	26.000000	75883609.000000	51.371015	0.948706	26.876430	976.613613	0.200253	0.100276	0.041235	14168.758737
1.000000	5.000000	73787150.000000	25.420383	1.221361	34.346240	1500.263868	0.273886	0.094078	0.039807	14180.915043
1.000000	34.000000	76687185.000000	45.319106	1.012222	29.273536	1781.345931	0.358773	0.103063	0.039583	14197.633259
1.000000	14.000000	74683892.000000	13.215313	1.528349	33.737243	426.643551	0.076862	0.105193	0.045371	14097.647255
1.000000	19.000000	75181333.000000	32.404839	1.406314	29.914889	357.104443	0.041020	0.142122	0.111478	14120.183481
1.000000	6.000000	73881278.000000	21.302758	1.393340	33.074147	401.998909	0.054363	0.123111	0.052578	14097.297328
1.000000	4.000000	73681181.000000	26.542456	1.336667	32.734603	489.531076	0.092654	0.099457	0.053599	14120.180608
1.000000	7.000000	73985519.000000	1.954927	1.496162	33.355176	3005.689591	0.756051	0.064232	0.052727	14178.292364
1.000000	37.000000	76981106.000000	35.039462	1.148334	29.747506	1683.387316	0.359815	0.081941	0.035523	14180.974190
1.000000	20.000000	75283742.000000	31.289870	1.172236	26.012147	243.121982	0.028237	0.165742	0.055683	14097.293622
1.000000	36.000000	76887146.000000	13.323522	1.559382	37.671816	467.517706	0.050565	0.148157	0.046597	14115.068622
1.000000	27.000000	75983772.000000	46.808435	1.002778	26.985778	1570.531068	0.344467	0.076195	0.031173	14184.047124
1.000000	30.000000	76282885.000000	22.383909	1.444853	24.534795	968.709612	0.349980	0.055609	0.029229	14165.697547
1.000000	33.000000	76582637.000000	23.897592	1.380425	34.029528	408.030855	0.058421	0.122136	0.062283	14107.112176
