1	4	86201620	20.841318	1.338953	18.989397	1076.705197	0.20669	0.067831	0.052927	7612.437101
1	2	85997685	40.268073	1.115048	15.227552	920.574036	0.189337	0.001544	0.072702	7639.59609
1	6	86401736	40.979616	1.031015	16.537783	951.547667	0.143766	0.146105	0.03941	7574.250684
1	1	85897685	18.329529	1.279236	22.5159	776.294312	0.083033	0.14172	0.038102	7580.772156
1	5	86299653	28.244237	1.152649	19.300718	914.979335	0.107978	0.189577	0.018643	7567.277469
1	3	86098032	29.417772	1.145155	18.866127	1010.644193	0.155921	0.133912	0.024555	7575.385808
1	18	71197338	34.184973	1.156828	19.94973	864.524908	0.130205	0.001181	0.110639	7656.371155
1	30	69911574	17.697723	1.281167	20.282824	951.070005	0.142383	0.145051	0.01002	7565.837743
1	10	110455903	40.43595	1.047812	16.59642	888.006796	0.118051	0.175195	0.041327	7573.868575
1	26	103789583	14.009791	1.329746	22.470848	1018.957033	0.135438	0.139603	0.022199	7568.323446
1	22	44642939	29.547119	1.225117	16.751654	1177.283351	0.249964	0.010903	0.067472	7645.657398
1	14	76413311	28.574874	1.162466	18.690058	942.317643	0.126248	0.16204	0.022612	7570.104725
1	21	87772453	35.711841	1.091443	17.359193	1508.898855	0.285686	0.001013	0.067214	7670.337998
1	25	88036458	6.272046	1.463024	26.88901	1137.341083	0.127581	0.126049	0.048747	7584.807538
1	13	76603241	41.761057	1.09178	14.0665	963.3783	0.223737	0.001303	0.058315	7642.387778
1	29	87119675	28.38926	1.141761	18.87671	715.215653	0.055979	0.22436	0.029591	7574.139712
1	17	64153357	30.728449	1.202404	16.060631	847.839822	0.18273	0.001	0.069207	7643.587888
1	9	87340972	19.121887	1.252692	21.508025	734.017569	0.084973	0.151012	0.024534	7571.990314
1	24	37771296	0.00067	1.672908	30.28092	557.939546	0.001505	0.048141	0.169514	7703.367257
1	12	95657176	6.593833	1.512187	32.743746	706.588814	0.020673	0.061678	0.154132	7703.933078
1	20	53266551	30.094641	1.113988	19.945987	1169.526513	0.159439	0.149506	0.027663	7583.917274
1	8	22506134	32.922221	1.042701	20.918103	458.957822	0.053807	0.037688	0.096751	7677.360603
1	16	39085764	26.813846	1.188368	25.451626	625.569586	0.060404	0.01912	0.143015	7695.533113
1	28	21200579	10.023037	1.346402	22.771158	747.633308	0.087281	0.1465	0.014338	7564.53631
1	23	61538310	26.001153	1.161661	19.561618	703.16965	0.063142	0.196184	0.024169	7568.934173
1	11	48053588	17.298699	1.276251	20.724715	543.918003	0.087954	0.081206	0.044962	7625.504407
1	7	54109839	24.892786	1.228122	16.064335	639.589101	0.149235	0.003396	0.062725	7652.201082
1	19	86220486	11.849778	1.392447	20.593977	780.653285	0.161912	0.013846	0.073283	7642.002184
1	27	82039931	32.406993	1.11466	18.182247	776.95456	0.082168	0.196246	0.031744	7571.491477
1	15	21250348	35.590604	1.100446	17.371322	727.705772	0.092626	0.177189	0.034465	7573.97909
1	40	111998727	29.247956	1.024612	19.281533	410.393557	0.067135	0.017524	0.067903	7676.680026
1	38	96261111	0.000004	1.471353	28.063554	497.810181	0.054238	0.077202	0.05407	7608.326971
1	34	71950000	1.261842	1.172646	25.068721	146.176914	0.033001	0.00137	0.036649	7602.51585
1	32	23155787	29.505534	1.153796	19.040696	860.81535	0.107246	0.159525	0.031282	7570.321472
1	36	79332523	34.533099	1.084803	19.789837	943.169053	0.094898	0.184786	0.054779	7586.738257
1	42	59084260	33.39221	1.131486	19.207333	801.014508	0.070374	0.203628	0.052838	7584.691141
1	37	39520023	38.20089	0.962463	16.115929	437.808433	0.085335	0.001704	0.062969	7675.685723
1	39	94792592	38.772378	0.887954	17.081053	1865.666988	0.269831	0.17551	0.02082	7595.72333
1	33	98092129	33.931786	1.106173	18.543036	821.396515	0.085259	0.1909	0.043126	7575.803927
1	31	63227430	25.471044	1.201581	21.349014	863.975427	0.089889	0.165626	0.041805	7574.77283
1	45	35564120	30.882339	1.125177	18.854222	723.851562	0.084187	0.167837	0.03307	7576.199386
1	35	71473843	22.807636	1.189919	19.751127	563.163477	0.041412	0.184009	0.036627	7594.850308
1	41	30619792	29.778603	1.129126	20.980352	1085.883233	0.109057	0.189824	0.042859	7582.687395
1	43	39058449	13.443047	1.394618	18.742042	903.323344	0.202368	0.001021	0.075233	7638.184748
1	44	73906134	22.640921	1.198673	18.875294	491.16975	0.088323	0.069965	0.045588	7645.889222
1	46	111201621	26.123563	1.182696	18.421192	882.03804	0.117065	0.175778	0.0104	7564.684848
1	47	112714236	26.15015	1.170339	19.86075	723.618088	0.072009	0.183385	0.027619	7569.82233
1	48	24337500	2.694129	1.240509	24.628558	243.012403	0.046461	0.051887	0.028515	7602.127018
