1.000000	22.000000	49139021.000000	9.084497	1.739212	29.520104	1.714257	1.999968	125.482883	0.975090	0.001198	0.002253	18173.375932
1.000000	23.000000	49234871.000000	50.897840	1.021883	69.998312	0.939591	1.999235	49.076201	0.077578	0.023916	0.001631	18703.928217
1.000000	31.000000	50034886.000000	69.921752	0.821182	67.829723	0.958711	1.988254	30.910942	0.036723	0.048447	0.025218	18625.174089
1.000000	33.000000	50239496.000000	7.636298	1.703831	34.891494	1.642917	2.000000	99.420448	0.646010	0.003520	0.001000	18211.383506
1.000000	30.000000	49936438.000000	69.997559	0.388281	69.997559	0.885352	1.999951	25.656250	0.001718	0.001000	0.953887	18899.665569
1.000000	2.000000	47135348.000000	46.569441	1.104096	41.817345	1.293114	1.999648	47.854070	0.100161	0.018119	0.001019	19012.962478
1.000000	3.000000	47234924.000000	69.985465	0.746525	63.385962	0.967294	1.999137	25.607030	0.022577	0.072293	0.028793	18868.997225
1.000000	7.000000	47638142.000000	47.373582	1.223822	30.903792	1.451310	1.999666	60.133782	0.196312	0.001431	0.001000	18892.456990
1.000000	25.000000	49436950.000000	64.397537	0.353944	68.452698	0.611406	1.998353	25.600597	0.005042	0.127941	0.057510	18748.084780
1.000000	36.000000	50537317.000000	7.645542	1.738261	37.604731	1.668228	2.000000	115.332268	0.888468	0.001003	0.001002	18142.975412
1.000000	38.000000	50737239.000000	57.309687	1.080888	38.090874	1.358090	1.999777	55.747199	0.148231	0.003645	0.001244	18894.608769
1.000000	15.000000	48436622.000000	69.999840	0.855576	69.080971	0.954679	1.659320	31.872886	0.055535	0.029288	0.011473	18601.053811
1.000000	37.000000	50637871.000000	63.713417	1.153677	63.996982	2.686229	1.999710	33.661089	0.001586	0.592705	0.879835	18407.487058
1.000000	28.000000	49736034.000000	47.848813	1.005032	58.064526	1.050102	1.999999	41.128916	0.064338	0.029714	0.001286	18783.130258
1.000000	40.000000	50939537.000000	69.999577	0.240713	69.999594	0.504399	1.999414	25.600732	0.001536	0.001349	0.561997	18900.325025
1.000000	1.000000	47034847.000000	64.596732	0.435632	65.823410	0.734923	1.998732	34.816057	0.004517	0.435012	0.057109	18330.636715
1.000000	16.000000	48538700.000000	63.622832	0.959293	64.052233	2.111187	1.985293	33.026443	0.001451	0.596988	0.734220	18409.722264
1.000000	21.000000	49037164.000000	44.968134	1.007453	48.400677	1.154474	1.999761	43.782372	0.079372	0.007489	0.001364	19133.233619
1.000000	5.000000	47434887.000000	55.991431	0.659013	59.518746	0.843333	1.999436	54.691775	0.001000	0.999659	0.114083	18602.618109
1.000000	10.000000	47934924.000000	52.759686	1.110622	38.302467	1.358218	1.999738	57.121846	0.140588	0.006921	0.001248	18920.817535
1.000000	26.000000	49536681.000000	56.274044	0.658953	59.438425	0.890270	1.999506	54.099130	0.001000	0.999614	0.123234	18601.541311
1.000000	18.000000	48737336.000000	64.827431	0.590535	65.372750	1.016540	1.999997	42.488407	0.004404	0.702306	0.124297	18303.601552
1.000000	9.000000	47834851.000000	16.684577	1.686721	30.434611	1.706813	1.978228	135.496094	0.999999	0.001344	0.001490	18217.919360
1.000000	8.000000	47736453.000000	7.553299	1.749148	34.505697	1.684953	2.000000	119.375545	0.960244	0.001271	0.001000	18146.409695
1.000000	12.000000	48134865.000000	9.280563	1.661006	20.005450	1.673560	1.996823	80.810670	0.534094	0.001523	0.001162	18280.614687
1.000000	27.000000	49637769.000000	10.704132	1.721877	36.107511	1.691522	1.999949	143.767660	0.999999	0.002922	0.001331	18147.463127
1.000000	4.000000	47334852.000000	70.000000	0.854653	66.329922	0.984818	1.999960	47.195084	0.078151	0.020927	0.001001	18481.235356
1.000000	24.000000	49336460.000000	61.251158	0.641291	63.692341	1.105616	1.980206	45.943501	0.001015	0.731689	0.341042	18527.110544
1.000000	13.000000	48236155.000000	18.507786	1.673317	37.999824	1.681946	1.951552	144.043436	0.991972	0.001534	0.001135	18190.456196
1.000000	29.000000	49838410.000000	69.997497	0.811919	61.479650	1.001796	1.996008	41.323311	0.061855	0.024173	0.001003	18483.495377
1.000000	34.000000	50338449.000000	7.927084	1.733656	32.078872	1.687843	1.991467	116.842546	0.875926	0.001541	0.001377	18162.000281
1.000000	17.000000	48634849.000000	12.408622	1.589598	27.035551	1.606949	1.999996	76.319230	0.403572	0.002055	0.001371	18363.032623
1.000000	32.000000	50136024.000000	61.383839	0.897431	69.452200	0.923238	1.999852	46.481328	0.067181	0.023596	0.001081	18554.762959
1.000000	19.000000	48836445.000000	55.061766	1.116943	37.582362	1.398680	1.989668	53.103222	0.144608	0.014346	0.001235	19002.802077
1.000000	6.000000	47535875.000000	69.941912	0.816557	56.865209	1.053016	1.999999	40.217237	0.061296	0.027505	0.001002	18515.987630
1.000000	14.000000	48336299.000000	64.705062	0.668199	65.033646	1.113430	1.999894	44.522671	0.004761	0.760446	0.138371	18312.829791
1.000000	35.000000	50438405.000000	65.650560	0.861319	69.921005	0.939203	1.999147	49.953200	0.081794	0.001371	0.001012	18644.074002
1.000000	39.000000	50839168.000000	54.940101	0.642857	63.892373	0.564325	2.000000	48.401097	0.001036	0.935397	0.108605	18660.219103
1.000000	84.000000	110494700.000000	69.998793	0.800464	61.695472	0.991307	1.999999	40.979320	0.057544	0.026025	0.001317	18485.849944
1.000000	54.000000	30492744.000000	69.999957	0.384562	69.999949	0.847580	1.999997	25.600754	0.001526	0.001523	0.999996	18889.034201
1.000000	20.000000	48938456.000000	6.387783	1.770028	18.924723	1.746567	1.997430	107.634699	0.968742	0.001058	0.001001	18221.213618
1.000000	86.000000	69256611.000000	36.112059	1.225012	43.675008	1.308787	1.999535	57.199392	0.146198	0.003010	0.001000	18941.021350
1.000000	46.000000	114098641.000000	8.852363	1.737662	29.369513	1.705086	1.999999	126.280447	0.999999	0.001006	0.001070	18156.892826
1.000000	102.000000	34674517.000000	55.179692	0.957963	69.999996	0.979851	1.999985	32.356422	0.020402	0.134277	0.059749	18887.671313
1.000000	11.000000	48036348.000000	69.999704	0.876753	55.760901	1.134942	1.998969	51.724488	0.096920	0.011727	0.001004	18664.249426
1.000000	50.000000	77708888.000000	69.011536	0.959326	26.388702	1.435278	1.999988	45.890625	0.134743	0.007012	0.001656	19084.513704
1.000000	82.000000	52825469.000000	57.224158	0.993602	51.073689	1.180121	1.999999	49.403102	0.083934	0.028347	0.001095	18764.701967
1.000000	76.000000	40486619.000000	35.187511	1.262052	41.036089	1.355850	2.000000	65.646788	0.172797	0.001001	0.001000	18898.335754
1.000000	64.000000	84708647.000000	64.036102	0.638080	64.268188	1.439697	1.614464	25.669922	0.001205	0.649858	0.488966	18406.647867
1.000000	96.000000	91303401.000000	69.620258	0.860680	52.317553	1.145826	1.999903	44.654286	0.080348	0.019576	0.001302	18624.174138
1.000000	114.000000	82721232.000000	36.782130	1.185423	60.251759	1.101535	1.999451	45.856155	0.098966	0.022618	0.001008	19059.463475
1.000000	48.000000	56573323.000000	69.991009	0.790793	59.857939	1.010251	1.997896	32.504845	0.041385	0.040118	0.010360	18641.026914
1.000000	116.000000	83949019.000000	46.132433	1.247090	35.371846	1.440866	1.999247	65.819347	0.211573	0.001362	0.001000	18861.121438
1.000000	112.000000	76957107.000000	56.563037	1.067183	45.644338	1.275208	1.999998	58.695366	0.140103	0.001001	0.001000	18848.467541
1.000000	88.000000	53687274.000000	69.999919	0.402457	69.999986	0.886852	2.000000	25.600137	0.001641	0.001000	0.999997	18895.073193
1.000000	68.000000	30168298.000000	55.732888	0.861928	52.215493	1.068066	1.999984	26.340208	0.031040	0.056902	0.012509	19040.571578
1.000000	72.000000	113961167.000000	64.674844	0.557857	64.910844	1.009026	1.999981	42.438177	0.003517	0.796299	0.135548	18292.113136
1.000000	56.000000	81793285.000000	11.172996	1.710862	38.868933	1.676068	1.998291	142.085607	0.979158	0.001016	0.001226	18138.833800
1.000000	106.000000	107507732.000000	63.466969	0.987052	43.147199	1.308875	1.999959	53.713463	0.119950	0.014507	0.001000	18861.989294
1.000000	90.000000	93020729.000000	10.093574	1.695537	30.306689	1.674051	1.990124	103.869602	0.720149	0.003608	0.001224	18197.144790
1.000000	70.000000	108167718.000000	9.528946	1.641827	39.193736	1.575888	1.999480	86.291493	0.500145	0.001032	0.001000	18353.334506
1.000000	44.000000	50464777.000000	69.994628	0.834563	52.120951	1.127251	1.999583	42.698100	0.068891	0.028383	0.001009	18586.764967
1.000000	74.000000	84219820.000000	69.702468	0.833721	61.169812	1.019772	2.000000	44.091131	0.067317	0.024839	0.001040	18473.547812
1.000000	42.000000	106809872.000000	69.992890	0.809177	69.747528	0.914372	1.999505	43.713384	0.059061	0.022139	0.004239	18482.491821
1.000000	100.000000	29671009.000000	57.251204	1.041705	49.496436	1.230854	1.999999	54.820678	0.127508	0.001000	0.001402	18851.467914
1.000000	108.000000	84189524.000000	4.905083	1.775494	27.348511	1.721522	2.000000	103.041033	0.779315	0.003909	0.003916	18311.338213
