0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.172669140624999955e+03,3.478688281249999818e+03,1.748822949218749955e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.075263671875000000e+03,3.110116894531250182e+03,1.739265429687500045e+03,1.107107714843750045e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.556430664062500000e+02,4.170653222656250364e+03,2.727539355468749818e+03,1.682659667968750000e+03,1.099909179687500000e+03,7.886595703125000227e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.995509472656250182e+03,3.046010253906250000e+03,2.349251757812499818e+03,1.608061621093750091e+03,1.085812597656250091e+03,7.737854492187500455e+02,5.990451171874999545e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.351766601562500227e+02,3.089399121093750182e+03,2.281402929687500091e+03,2.011528417968750091e+03,1.527048925781250091e+03,1.070809179687500091e+03,7.700197265624999545e+02,5.864278320312499773e+02,4.718978515625000227e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.877050781250000355e+00,4.034499804687499818e+03,2.149856347656249909e+03,1.800537890625000045e+03,1.720588085937499955e+03,1.437031445312499955e+03,1.054043652343749955e+03,7.632238281249999545e+02,5.752824218749999545e+02,4.593796874999999886e+02,3.827048828124999886e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.741851367187499818e+03,2.268012890625000182e+03,1.679212988281250091e+03,1.484578613281250000e+03,1.471877148437499955e+03,1.329941308593749909e+03,1.031617285156250091e+03,7.521329101562499773e+02,5.640152343749999773e+02,4.472192382812500000e+02,3.707203124999999773e+02,3.159170898437499773e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.063096191406250000e+03,2.478814550781250091e+03,1.691793066406250091e+03,1.377878124999999955e+03,1.251299316406250000e+03,1.260171972656250091e+03,1.214941015625000091e+03,1.002077636718750000e+03,7.425335937500000227e+02,5.562061523437499773e+02,4.352333007812500227e+02,3.574365234375000000e+02,3.029023437500000000e+02,2.632447265624999773e+02
4.392495117187500000e+02,2.758622070312500000e+03,1.737370898437500045e+03,1.361993066406249909e+03,1.168789453124999909e+03,1.071157324218750091e+03,1.070947851562500091e+03,1.087646386718749909e+03,9.612161132812500455e+02,7.368188476562500000e+02,5.450734374999999545e+02,4.202058593749999886e+02,3.431218749999999886e+02,2.894210937500000114e+02,2.509264648437500114e+02,2.210320312499999886e+02
1.810762207031250000e+03,1.376190039062500091e+03,1.147084082031250091e+03,1.009351171874999977e+03,9.353762695312500455e+02,9.251374023437499545e+02,9.649051757812500227e+02,9.031767578125000000e+02,7.228996093749999545e+02,5.350502929687500000e+02,4.089842773437500227e+02,3.293396484374999886e+02,2.760479492187499773e+02,2.375054687500000057e+02,2.085137695312500057e+02,1.853561523437500114e+02
1.141553027343750045e+03,9.852073242187500455e+02,8.817880859375000000e+02,8.208140624999999773e+02,8.055158203124999545e+02,8.432510742187499773e+02,8.410722656250000000e+02,7.038883789062499545e+02,5.267763671875000000e+02,3.970718749999999773e+02,3.154356445312499773e+02,2.616113281250000000e+02,2.239255859374999886e+02,1.956357421875000000e+02,1.735583007812500114e+02,1.557673828124999886e+02
8.588433593749999773e+02,7.790493164062500000e+02,7.250720703125000455e+02,7.046123046875000000e+02,7.301158203124999773e+02,7.641682617187500455e+02,6.772642578124999773e+02,5.177208007812499773e+02,3.848564453125000000e+02,3.001036132812499773e+02,2.470094726562500114e+02,2.092500976562500057e+02,1.820127929687500057e+02,1.607540039062500057e+02,1.436861328125000057e+02,1.302414062500000114e+02
6.905908203125000000e+02,6.441697265625000455e+02,6.217027343749999773e+02,6.350581054687500000e+02,6.743355468749999773e+02,6.395494140624999773e+02,5.078859375000000114e+02,3.691310546875000114e+02,2.832477539062500114e+02,2.301686523437500114e+02,1.936233398437499886e+02,1.675312500000000000e+02,1.476502929687499943e+02,1.312522460937499886e+02,1.185427734375000028e+02,1.077141601562500028e+02
5.733531249999999773e+02,5.486099609374999773e+02,5.480078125000000000e+02,5.856775390625000455e+02,5.933195312499999545e+02,4.911530273437500114e+02,3.555880859375000114e+02,2.651387695312499773e+02,2.131845703125000000e+02,1.768522460937500114e+02,1.517985351562500114e+02,1.328098632812499886e+02,1.179160156250000000e+02,1.057703125000000028e+02,9.608984375000000000e+01,8.789199218749999432e+01
4.837122070312499886e+02,4.754624999999999773e+02,4.988264648437499886e+02,5.311131835937500227e+02,4.684486328125000227e+02,3.400043945312500000e+02,2.476758789062500057e+02,1.934075195312499886e+02,1.592907226562500114e+02,1.351637695312500114e+02,1.173483398437499972e+02,1.036007812499999972e+02,9.262080078124999716e+01,8.390205078124999716e+01,7.641972656250000284e+01,7.028076171875000000e+01
4.128858398437499773e+02,4.208378906250000000e+02,4.561781250000000227e+02,4.331946289062499886e+02,3.199170898437499773e+02,2.249401367187500114e+02,1.715242187499999886e+02,1.389325195312499943e+02,1.165958984374999972e+02,1.004721679687500000e+02,8.825507812499999716e+01,7.847734375000000284e+01,7.070146484375000284e+01,6.430546875000000284e+01,5.893574218749999716e+01,5.441503906250000000e+01
3.509149414062500227e+02,3.746875976562499773e+02,3.843581054687500114e+02,2.958284179687499886e+02,2.001309570312500057e+02,1.466869140624999943e+02,1.161639648437499943e+02,9.624501953124999432e+01,8.192861328124999432e+01,7.135585937499999432e+01,6.319951171875000284e+01,5.663330078125000000e+01,5.136025390625000142e+01,4.696728515625000000e+01,4.331220703124999716e+01,4.014003906250000142e+01
2.956096679687499886e+02,3.184899414062500114e+02,2.636322265625000227e+02,1.690917968750000000e+02,1.168123046875000028e+02,8.987128906249999716e+01,7.287001953124999432e+01,6.131279296875000284e+01,5.287412109374999858e+01,4.648437500000000000e+01,4.151845703125000142e+01,3.753984375000000284e+01,3.424404296875000142e+01,3.146171874999999929e+01,2.913642578125000071e+01,2.715117187499999929e+01
