0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.113131193809512531e+00,1.332813155446067377e+00,2.197687626057873711e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.813369872061091570e-01,1.332559391843949781e+00,1.750215158778914537e+00,2.381477355911247429e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.132840294847112794e+00,6.857308873870456845e-01,1.414718878621200604e+00,1.632179115839220707e+00,2.187175107440956889e+00,2.710375121146402666e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.708492922853899643e-01,2.002116198540217162e+00,1.457861395085740197e+00,1.605374838006963678e+00,1.788502760084102361e+00,2.239834393538841617e+00,2.771912583351432868e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.009627575991676629e+00,8.182588815490969836e-01,2.492567220221915569e+00,1.447320929925608901e+00,1.544424337665614377e+00,1.761061230623096163e+00,2.304758453900020321e+00,2.481676172815734827e+00,2.238907541683346825e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.209028448069599904e+01,1.094447445543950792e+00,7.062135854556473857e-01,2.439799885863898510e+00,1.583558225778714190e+00,1.467455426627020776e+00,1.602223107388377032e+00,2.062725921712905919e+00,2.434128594945176971e+00,2.595693694869619872e+00,1.725380114692711908e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.343658087918670030e-01,5.654433838514563160e-01,6.918881352278540842e-01,2.405095621171150722e+00,1.827125007227256459e+00,1.567342656986058680e+00,1.566483954637853726e+00,1.940646462474571843e+00,2.538453764919722744e+00,2.744840816334813027e+00,1.991925508436043213e+00,1.896597695925216209e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.133037939492021806e+00,7.267681928501978916e-01,3.780563217353504757e-01,7.386159902099423968e-01,2.383606671578834213e+00,2.466779473185830351e+00,1.540479310413738645e+00,1.474365485363172024e+00,1.897905888464752611e+00,2.301294311307124918e+00,2.668255688409207682e+00,2.208329931623516540e+00,1.362466164162095428e+00,9.845061863955475445e-01
3.994817300335883115e+00,7.970662645903118237e-01,3.533937742147831296e-01,3.726726962979847735e-01,6.378017449385706694e-01,2.233928082836039497e+00,2.555061030795595212e+00,1.628780865818220791e+00,1.614058864347223787e+00,1.715402150830766415e+00,2.060282638419293821e+00,2.475065094179015102e+00,2.707197362177725442e+00,1.351029275080475767e+00,1.754527072446515401e+00,8.931203894400171484e-01
3.642958574497980329e-01,3.010919774133479776e-01,4.092802238210735966e-01,5.742507026043468521e-01,1.310579082948452712e+00,2.645927629196789255e+00,1.826705280473829962e+00,1.571480231710639108e+00,1.620615550022772133e+00,2.235404732704294961e+00,2.465304522172085289e+00,2.784208417492397114e+00,1.486159740150153397e+00,9.713907544807509620e-01,7.494369372404551255e-01,5.898486191375614807e-01
