0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.843004016974311980e+03,1.258675461771538494e+03,6.074830098259865281e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.967966726244472284e+03,1.026201266593607670e+03,5.926924559335292315e+02,3.367585295804231009e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.091845658163622147e+03,1.554516454208713185e+03,8.419314506489064343e+02,5.517079123955807063e+02,3.407494149987397236e+02,2.093111887980796837e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.743713031625258736e+03,1.048744592130879028e+03,7.258282950958537185e+02,4.955980876320646189e+02,3.309076059702395582e+02,2.036554985101826958e+02,1.327444881579434650e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.753099134207074940e+03,6.738293619040887279e+02,7.106994597033734635e+02,6.120410959230345043e+02,4.498880095550715623e+02,3.279333465790660398e+02,2.144177367239012710e+02,1.337843284902861285e+02,8.586405904689817703e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.942001912409482429e+02,1.225846475479402898e+03,3.778719762541579712e+02,4.793347633556067535e+02,5.330810544375428890e+02,4.139586397896592302e+02,3.149512173113149629e+02,2.181711056631536678e+02,1.346078444979508504e+02,8.677042816875945164e+01,5.853610343920786363e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.750848345315297593e+03,3.672922539801674020e+02,2.657091080943092720e+02,3.476450164921496935e+02,4.622634903568186928e+02,3.835227500135749210e+02,3.022880987446076233e+02,2.169664918931529769e+02,1.380661199529099576e+02,8.886178743761169585e+01,5.845385380710448686e+01,4.279450193000545255e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.254530827575880267e+03,4.354520934238128689e+02,2.308919361571426236e+02,1.973864962364051223e+02,2.557012526847154561e+02,3.854795023019210589e+02,3.486590700193829662e+02,2.838032513493214992e+02,2.193563659384198274e+02,1.410571518884009663e+02,8.961878881700376098e+01,5.838393328680856342e+01,4.073564780777808636e+01,3.077685043944729060e+01
1.769429517977915566e+03,5.264991151958033697e+02,2.262106188377858871e+02,1.683648134294812451e+02,1.604408398503586284e+02,1.923182983644794604e+02,2.936993673372322178e+02,3.166534131186313061e+02,2.682165095045995145e+02,2.116401530685035084e+02,1.399194316072953370e+02,8.540392654200815059e+01,5.683002162081125874e+01,3.841138879848931964e+01,2.960821588764756029e+01,2.358917897308050726e+01
2.283358986551616567e+02,1.552189601946383561e+02,1.324344209047189906e+02,1.259880052209900185e+02,1.454939690926520939e+02,2.281759390206156013e+02,2.851689926820126857e+02,2.474672046746562728e+02,2.050153140236660931e+02,1.444675768862984171e+02,8.822960462171600682e+01,5.596534459099580516e+01,3.715457241920126563e+01,2.704850549993979669e+01,2.165123061081076727e+01,1.735212667194691250e+01
