1.000000	9.000000	98980810.000000	6.768799	1.168085	33.147354	1.444647	9.107590	756.978516	0.733242	0.660928	0.103098	0.032460	0.128808	18046.202460
1.000000	34.000000	101491217.000000	26.318359	0.983301	0.454102	1.569824	8.979492	306.750000	0.895508	0.909521	0.037411	0.011934	0.176436	17773.431715
1.000000	3.000000	98402207.000000	2.312294	1.196536	38.043474	1.266737	11.076735	1087.447044	0.792298	0.801893	0.162728	0.110858	0.082632	17924.045091
1.000000	8.000000	98888870.000000	0.106423	1.087791	0.480530	1.433049	5.472071	240.233168	0.905466	0.590080	0.016808	0.012367	0.136239	17954.985928
1.000000	1.000000	98184834.000000	15.194258	1.019470	22.438983	1.501448	7.455471	1149.911325	0.787428	0.527018	0.094161	0.095589	0.119268	18038.924668
1.000000	20.000000	100097394.000000	34.160017	0.982013	57.898438	1.084298	7.623889	1625.780381	0.756719	0.536985	0.213423	0.066130	0.122634	18032.310564
1.000000	27.000000	100800633.000000	2.226022	1.135770	27.241930	1.320570	9.997717	848.755978	0.725605	0.686493	0.091182	0.108033	0.089562	17954.937241
1.000000	2.000000	98297787.000000	17.814746	1.154606	37.424192	1.352805	6.804409	827.846186	0.745670	0.475756	0.065378	0.091704	0.136780	18005.458728
1.000000	5.000000	98585898.000000	17.127374	1.168436	54.475456	1.115158	12.734158	640.773464	0.726628	0.842902	0.120719	0.095763	0.099790	17929.321206
1.000000	24.000000	100488231.000000	4.776724	1.174651	31.396038	1.440096	11.653387	1298.193025	0.814841	0.860152	0.207196	0.113312	0.090331	17962.660462
1.000000	16.000000	99698629.000000	34.426566	0.846408	11.728845	1.435001	4.556659	2475.509782	0.657188	0.279215	0.263715	0.027024	0.067633	18075.656818
1.000000	15.000000	99585423.000000	0.935793	1.170379	36.355785	1.199980	10.807320	272.948612	0.749682	0.755672	0.082203	0.051135	0.034961	18100.516171
1.000000	11.000000	99180506.000000	7.877067	1.037742	16.731852	1.225411	7.408903	336.567732	0.816237	0.588669	0.019995	0.097021	0.052567	17919.780001
1.000000	21.000000	100190276.000000	9.929769	1.140226	23.890802	1.309647	6.813147	372.034846	0.719330	0.477883	0.044464	0.049890	0.072236	18009.430665
1.000000	32.000000	101281660.000000	5.736889	1.212317	53.067981	1.085990	13.353514	1019.038879	0.782697	0.981716	0.212005	0.121339	0.062808	17892.813197
1.000000	4.000000	98497563.000000	16.980158	1.084191	43.732878	1.207272	12.663411	806.253603	0.760571	0.903669	0.130797	0.120783	0.088953	17930.124758
1.000000	14.000000	99502463.000000	4.219435	1.263822	52.923152	1.032722	8.813736	1217.377880	0.780289	0.659590	0.167932	0.101639	0.087819	17916.156234
1.000000	23.000000	100384300.000000	22.003155	1.169269	33.133443	1.581125	6.473969	614.664823	0.748651	0.472243	0.049826	0.061576	0.159896	18054.705576
