1.000000	4.000000	63999258.000000	4.513309	1.300435	41.717883	1.131861	0.101422	6.639079	1086.863773	0.105908	0.118932	0.071309	17963.928940
1.000000	32.000000	66805470.000000	3.657067	1.132517	20.817604	1.224136	0.472681	6.733869	619.116455	0.038320	0.114285	0.055112	17977.621771
1.000000	37.000000	67306726.000000	0.047406	1.382655	35.898707	1.268075	19.178812	2.400830	332.408481	0.090786	0.037812	0.040113	17953.748220
1.000000	35.000000	67106125.000000	0.024803	1.572307	52.187434	1.089788	27.011628	1.661434	788.539111	0.105294	0.065074	0.082327	17915.042581
1.000000	10.000000	64599489.000000	1.048798	1.432643	25.098874	1.449456	32.402273	2.357714	974.647514	0.105627	0.111280	0.052997	17956.636903
1.000000	30.000000	66607430.000000	22.150670	1.153157	7.288203	1.674248	8.850665	6.919633	898.459217	0.131607	0.041435	0.085102	18068.883439
1.000000	3.000000	63892011.000000	32.899209	1.042301	54.649641	0.972333	0.303243	6.580410	613.371798	0.058187	0.165769	0.081719	17941.342121
1.000000	15.000000	65102386.000000	1.041041	1.491138	50.428699	0.938326	27.959117	0.368540	1492.979633	0.192135	0.124339	0.045991	17840.045583
1.000000	9.000000	64504879.000000	28.353377	1.045450	49.807848	0.921874	11.548999	5.878666	1053.582798	0.124807	0.189717	0.025861	17908.379285
1.000000	2.000000	63804542.000000	6.922566	1.394180	56.837298	0.821983	25.247655	1.798428	1565.860510	0.205243	0.124763	0.047454	17851.209390
1.000000	19.000000	65505659.000000	0.531879	1.506357	60.689577	0.874740	18.704460	4.301084	814.730921	0.116831	0.096332	0.057433	17888.730573
1.000000	25.000000	66104876.000000	12.313078	1.278659	0.001897	1.683600	9.901244	5.975469	531.808716	0.082022	0.016774	0.109165	17908.480777
1.000000	31.000000	66705607.000000	6.081561	1.146402	0.000484	1.508784	12.379695	6.159594	412.306233	0.049876	0.039595	0.069252	17934.411210
1.000000	24.000000	65998019.000000	30.043326	1.111147	51.964852	1.164605	8.051800	6.736477	554.590997	0.051852	0.125151	0.122939	18010.681621
1.000000	26.000000	66207676.000000	0.692848	1.341881	0.042828	1.807500	35.273974	2.688730	1374.943546	0.179555	0.080047	0.065859	18019.983841
1.000000	34.000000	67007749.000000	8.931065	1.289814	53.643143	0.918100	9.942820	6.449983	1306.079681	0.163063	0.124432	0.055435	17908.526421
1.000000	20.000000	65606110.000000	1.895358	1.477691	42.484710	1.088580	28.901954	0.714827	954.386321	0.122758	0.127250	0.032734	17851.373893
1.000000	39.000000	67499071.000000	0.004969	1.558976	63.138631	0.974936	24.687889	2.134963	917.098934	0.141503	0.036713	0.094015	17910.912341
1.000000	28.000000	66406709.000000	21.170937	1.231822	0.000000	1.732548	3.771635	6.245771	458.802237	0.050963	0.010123	0.166409	17892.005396
1.000000	8.000000	64406825.000000	1.624523	1.301443	34.193808	1.152409	13.753997	6.065046	1077.138136	0.113215	0.147775	0.026061	17912.710338
1.000000	5.000000	64091153.000000	0.027138	1.269294	13.123736	1.510115	26.383054	4.883151	881.077377	0.081899	0.127775	0.031454	17989.719056
1.000000	36.000000	67192615.000000	0.034462	1.414292	38.053087	1.128400	31.994249	0.141510	1767.764402	0.195910	0.118829	0.059482	17881.752141
1.000000	16.000000	65205883.000000	18.146002	1.284613	0.029357	1.664558	2.021376	6.300467	596.889562	0.106307	0.010396	0.103772	17905.769131
1.000000	68.000000	45984242.000000	0.000000	1.190688	58.562201	0.868940	20.698231	4.006303	2997.377880	0.433138	0.085204	0.055092	17920.065921
1.000000	64.000000	80815886.000000	0.299782	1.289442	35.953604	1.390951	13.912599	6.155476	1780.898681	0.199880	0.030225	0.131585	18085.690769
1.000000	98.000000	50861500.000000	0.353301	1.232343	8.006008	1.538702	21.435961	5.149545	517.009363	0.036057	0.089566	0.058450	18004.631356
1.000000	54.000000	76934237.000000	1.731979	1.440241	30.386044	1.592441	23.933520	3.258028	722.049274	0.138621	0.010409	0.095912	18020.162903
1.000000	58.000000	91835092.000000	0.013065	1.455243	2.172003	1.824905	31.727848	0.545864	454.994141	0.061335	0.091623	0.042226	17925.852772
1.000000	74.000000	53126182.000000	0.446892	1.480836	33.021698	1.195433	30.168867	0.598583	687.621094	0.066586	0.153872	0.019296	17901.351170
1.000000	52.000000	35025920.000000	24.686497	1.174557	57.519542	1.078299	25.514627	0.000000	1522.726175	0.210588	0.028820	0.101532	18020.519846
1.000000	88.000000	76736037.000000	9.849548	1.259229	26.026154	1.365674	26.830139	3.225098	620.820312	0.030002	0.140097	0.075971	18028.255701
1.000000	110.000000	84781148.000000	2.138351	1.490509	52.128852	1.080196	23.118170	2.967806	544.099475	0.083556	0.073093	0.066561	17939.403713
1.000000	94.000000	115701363.000000	0.641671	1.501463	51.402631	0.906941	25.608576	0.010343	1353.319413	0.191398	0.141969	0.023299	17821.340834
1.000000	104.000000	66687422.000000	0.856101	1.347356	43.868139	1.010144	28.340894	1.696169	2159.935874	0.271996	0.128926	0.049320	17876.711795
1.000000	100.000000	101936942.000000	0.240107	1.495656	31.817411	1.438384	27.566796	1.315189	702.798758	0.123917	0.051611	0.064976	17959.170142
1.000000	106.000000	113188451.000000	0.175226	1.435874	23.554739	1.487705	27.254051	0.493213	474.944530	0.090595	0.039954	0.062063	17940.003360
1.000000	82.000000	43265718.000000	0.036066	1.388015	50.465108	0.907152	29.530078	0.625198	2168.027728	0.266137	0.101294	0.071340	17893.296616
1.000000	62.000000	31455745.000000	16.777687	1.282457	0.006840	1.808916	11.559626	6.202106	499.817954	0.065579	0.019588	0.139274	17936.519657
1.000000	76.000000	96312655.000000	0.002827	1.449397	37.332716	1.141507	29.207006	0.002996	1341.556791	0.174286	0.136069	0.023105	17858.916437
1.000000	116.000000	83420650.000000	15.556080	1.282362	0.105706	1.615493	1.325996	6.931646	708.674001	0.152014	0.016336	0.077676	17930.687990
1.000000	66.000000	48511813.000000	9.933244	1.119894	0.033400	1.441735	3.723035	5.682522	495.762447	0.050560	0.010995	0.110694	17858.281196
1.000000	70.000000	50232938.000000	0.327110	1.433149	27.666310	1.370745	33.980556	1.039428	1764.095078	0.178586	0.151832	0.058438	17932.737015
1.000000	48.000000	78419451.000000	13.810606	1.101884	32.421994	1.135598	0.111405	6.568640	957.437635	0.079839	0.179800	0.023934	17936.330067
