1.000000	2.000000	63784170.000000	16.105652	2.030780	50.641708	1.455536	24.250641	0.516663	447.406250	0.039637	0.182360	0.233596	25202.292927
1.000000	6.000000	64184406.000000	16.761504	1.677883	44.160445	1.343700	26.076561	3.178202	1605.868008	0.180950	0.369593	0.129048	25280.835257
1.000000	5.000000	64085186.000000	0.091400	1.385471	0.189545	1.836329	14.236662	7.362174	792.389524	0.149536	0.028792	0.146226	25255.216980
1.000000	21.000000	65684286.000000	19.133321	1.330333	50.645465	1.154430	11.757881	7.731135	356.266012	0.044535	0.121765	0.150053	25148.547109
1.000000	38.000000	67388420.000000	0.013750	1.837921	39.901938	1.260792	27.853504	1.663196	482.601051	0.044704	0.154669	0.117456	25049.489250
1.000000	9.000000	64485065.000000	0.038042	1.527117	32.602692	1.499262	2.891736	8.413231	606.083764	0.054069	0.081459	0.224931	25180.793432
1.000000	34.000000	66987392.000000	10.630802	1.424377	37.601992	1.377071	2.210005	8.412692	464.325176	0.040242	0.099408	0.213901	25147.155352
1.000000	35.000000	67091977.000000	0.598042	1.374098	48.560939	0.971896	3.932061	8.755984	918.550793	0.119971	0.154987	0.080407	25218.162172
1.000000	40.000000	67587489.000000	11.519097	1.532619	52.047201	1.033172	21.582934	3.124060	334.494344	0.049372	0.140903	0.101149	25099.336397
1.000000	22.000000	65788859.000000	0.011936	1.420383	42.758859	1.138068	14.598361	7.445292	1093.636053	0.119275	0.146745	0.124249	25252.657422
1.000000	39.000000	67486881.000000	23.036038	1.175179	52.430288	0.855562	3.996225	8.629721	836.150243	0.117401	0.243103	0.039433	25188.439178
1.000000	23.000000	65885981.000000	4.294986	1.403566	58.048719	1.106750	8.107025	7.700378	391.747360	0.054402	0.044025	0.171834	25232.069129
1.000000	10.000000	64584302.000000	2.344880	1.499351	0.010063	1.983336	23.279330	3.929837	393.736130	0.081981	0.031566	0.143516	25194.667827
1.000000	26.000000	66184696.000000	16.810752	1.310327	44.016963	1.089323	14.353196	6.886601	329.229625	0.034865	0.151168	0.111404	25114.927841
1.000000	30.000000	66586735.000000	6.854088	1.427450	36.969157	1.191931	31.275316	1.581591	1800.102421	0.225243	0.258722	0.067612	25256.415268
1.000000	24.000000	65985144.000000	19.777060	1.384110	46.331393	1.049887	24.066287	2.210190	776.137512	0.096368	0.317839	0.023812	25186.816877
1.000000	15.000000	65085473.000000	20.100086	1.283796	64.347665	0.612657	22.788695	2.094785	2023.043456	0.358515	0.356142	0.019590	25166.560769
1.000000	20.000000	65585302.000000	1.151747	1.487888	59.608321	0.884641	22.141561	5.425312	2130.855296	0.340101	0.138689	0.128146	25206.790528
1.000000	36.000000	67187436.000000	0.616984	1.517804	33.910205	1.247591	25.706500	4.830560	776.995479	0.056213	0.202800	0.096100	25180.740036
1.000000	11.000000	64684920.000000	0.013371	1.333641	29.076059	1.386647	0.133346	8.792826	362.795566	0.060841	0.063435	0.101810	25201.001410
1.000000	7.000000	64287583.000000	0.000000	1.755213	47.300597	1.176790	27.514145	0.000003	482.251235	0.071803	0.114069	0.109848	25072.309091
1.000000	16.000000	65189519.000000	10.450474	1.307541	38.253311	1.582816	1.725250	9.103127	483.381922	0.067443	0.014302	0.237847	25261.264296
1.000000	17.000000	65285362.000000	12.082211	1.159652	38.569542	0.981565	1.278723	8.982132	629.837736	0.063979	0.213525	0.034986	25179.822955
1.000000	29.000000	66485451.000000	9.461059	1.325011	55.849684	1.021869	16.673042	6.018880	331.703949	0.080345	0.074579	0.077711	25167.896654
1.000000	27.000000	66286797.000000	0.402195	1.441670	38.754520	1.084635	15.152460	7.030135	1740.181278	0.221276	0.287986	0.045388	25205.427045
1.000000	8.000000	64384107.000000	21.895989	1.084051	44.307619	0.943665	0.184448	8.459333	649.975099	0.057807	0.251089	0.067991	25209.808648
1.000000	3.000000	63884541.000000	19.700545	1.172114	39.750004	1.064341	5.244508	8.007623	328.773190	0.024159	0.159861	0.139842	25066.114668
1.000000	13.000000	64884292.000000	2.012880	1.718299	32.383606	1.339519	27.870119	0.012824	360.471123	0.037635	0.144494	0.094059	25026.890940
1.000000	4.000000	63984217.000000	5.968092	1.457166	8.159726	1.862269	26.413347	3.583942	433.710583	0.088802	0.010046	0.154808	25260.930702
1.000000	37.000000	67285839.000000	0.600186	1.713416	57.778244	0.899687	26.230529	0.022357	666.498422	0.118144	0.146517	0.075646	25128.514451
1.000000	25.000000	66086640.000000	29.918316	1.165698	66.142378	0.500194	14.291235	5.897210	1601.480761	0.257642	0.367668	0.036918	25146.978806
1.000000	19.000000	65486721.000000	38.328732	1.171639	57.385886	0.983737	19.752489	3.381073	711.284098	0.094679	0.312174	0.091848	25227.222079
1.000000	33.000000	66887392.000000	59.475985	0.875552	37.764247	1.347814	3.718192	8.456378	572.821669	0.203730	0.016138	0.052800	25508.188204
1.000000	1.000000	63685187.000000	7.799848	1.431195	55.150277	0.665262	0.634555	8.200332	1858.053681	0.279191	0.395741	0.010962	25179.659830
1.000000	28.000000	66391458.000000	0.069036	1.513943	41.217680	1.022661	21.713768	5.619933	663.282147	0.066164	0.198573	0.053538	25135.017180
1.000000	14.000000	64984803.000000	3.018710	1.349338	31.905224	1.236657	21.453825	2.121678	258.759254	0.075251	0.096319	0.029294	25171.020137
1.000000	32.000000	66787579.000000	0.007035	1.287697	0.000027	1.620968	11.665036	7.734777	395.876840	0.107747	0.052370	0.068501	25233.793763
1.000000	18.000000	65385299.000000	11.058922	1.433832	38.755656	1.049313	22.396811	3.247769	545.095732	0.043672	0.293987	0.014138	25158.917120
1.000000	31.000000	66685307.000000	8.107039	1.315120	38.991253	1.243520	19.487178	0.327344	350.620165	0.137144	0.053975	0.038479	25259.569431
1.000000	50.000000	58950523.000000	3.450617	1.616943	68.275996	0.844050	24.398264	4.101931	1816.857393	0.318700	0.098555	0.151248	25226.330223
1.000000	44.000000	26937099.000000	3.257379	1.649474	42.757341	1.193377	30.511678	2.933395	1360.371796	0.166788	0.185253	0.119200	25230.380318
1.000000	12.000000	64784998.000000	0.019900	1.624329	41.526169	1.140982	27.669145	0.000432	443.283805	0.069996	0.134782	0.064446	25064.424917
1.000000	72.000000	42179727.000000	0.049177	1.568868	51.871014	1.175396	28.609116	1.527133	3300.105968	0.512696	0.139514	0.208296	25245.407363
1.000000	52.000000	109497810.000000	15.644905	1.470022	52.074660	0.941087	25.707806	1.955057	909.283406	0.125894	0.241280	0.056070	25182.035875
1.000000	82.000000	27015562.000000	45.079084	1.031270	55.567165	0.983140	11.146966	5.896309	485.050761	0.051254	0.606549	0.046367	25248.700258
1.000000	116.000000	103285262.000000	0.008249	1.535796	40.840560	1.339538	28.169294	1.746426	487.360564	0.096663	0.010024	0.142502	25212.308763
1.000000	60.000000	21599719.000000	10.903806	1.444282	47.014474	1.015378	25.727921	3.668362	1246.034524	0.190188	0.256169	0.040523	25193.944343
